ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
hapon_0030,mcarta,da para ay mande:ti biyunguti a gissa.,da	para	ay	mande:	ti	biyungut	=i	a	gissa,because	for	FILLER	again	OBL.DEF	night(time)	=SPC	LIG	one,for the following night,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,121630,125028,other	ln	other	other	ln	np:other	=rn	rn	rn,,hapon
hapon_0031,mcarta,munata i patta:law didi amako di:ti ta dutul,#	munata	i	pat-ta:law	didi	ama	=ku	di:ti	ta	dutul,#	like.that	DEF	NF-afraid	OBL.DEF.PL	father	=1SG.GEN	BEFORE	OBL	before,that is how my father (and others) were afraid.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,125710,129460,##	other	ln	vother:pred	ln	np.h:ncs	=rn_pro.1:poss	other	other	other,,hapon
hapon_0032,mcarta,da pangihistoriandidén.,#	da	pang-istoria-n	=di	=dén,#	because	NF-story-PV	=3PL.GEN	=1SG.OBL,they told the story to me.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,129693,131580,#ac	other	vother:pred	=pro.h:ncs	=pro.1:g,,hapon
hapon_0033,mcarta,Munata i paggimitén didi hapo:ni.,#	Munata	i	pag-gimt-én	didi	hapo:n	=i,#	like.that	DEF	NF-do-PV	OBL.DEF.PL	Japanese	=SPC,The Japanese people were acting like that.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,131830,135640,##	other	ln	vother:pred	ln	np.h:ncs	=other,,hapon
hapon_0034,mcarta,"da a:duwan a apoku,",#	da	a:duwan	a	apo	=ku,#	because	other	LIG	grandparent	=1SG.GEN,some of my grandparents,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,136970,140170,#ac	other	other	other	np.h:dt_s_a	=rn_pro.1:poss,,hapon
hapon_0035,mcarta,nappati a pinalpalattogan na hapon aydi:ti ayta.,0	nap-pati	#	a	p<in>al-palattog-an	na	hapon	0	aydi:ti	ayta,0	PST.AV-die	#	LIG	<PST>RDP-shoot.gun-LV	GEN	Japan(ese)	0	before	DEM.DIST.OBL,they died as the Japanese shot (them) in Aglipéy.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,140991,144631,0.h:s_a	v:pred	#ac	other	vother:pred	ln	np.h:ncs	f0.h:obl	other	other,,hapon
hapon_0036,mcarta,Ayta Agli:péy.,Ayta	Agli:péy,DEM.DIST.OBL	Aglipay,in Aglipay.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,147060,148080,other	np:l,,hapon
hapon_0037,mcarta,Mangaytid ti bukidi a wa::y me- munata a bukid.,#	Mang-ay	=tid	ti	bukid	=i	a	wè::y	munata	a	bukid,#	AV-go	=3PL.ABS	OBL.DEF	mountain	=SPC	LIG	PLH	like.that	LIG	mountain,"They went to a mountain, high like that (gesture) mountain.",en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,148470,152500,##	v:pred	=pro.h:a_a	ln	np:p_a	=other	nc	nc	nc	nc	nc,,hapon
hapon_0038,mcarta,Saya une:yandi.,#	Saya	une:-an	=di,#	DEM.DIST	climb-LV	=3PL.GEN,That is where they climbed.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,152911,154540,##	dem_pro:p_u	v:pred	=pro.h:a_u,,hapon
hapon_0039,mcarta,Tandi ta way ka:mani a wagèt.,#	Tan	=di	ta	wa	=y	ka:man	=i	a	wagèt,#	see.PV	=3PL.GEN	OBL	PLH	=SPC	big	=SPC	LIG	water,They look at the wide river.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,155205,158825,##	v:pred	=pro.h:a_u	ln	ln	=ln	ln	=ln	ln	np:p_u,,hapon
hapon_0040,mcarta,Me''a:du a hapon ta ayta.,#	Me''a:du	a	hapon	ta	ayta,#	ADJ-plenty	LIG	Japan(ese)	OBL	DEM.DIST.OBL,There are many Japanese there.,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,159067,161520,##	other	other	np:predex	rn	dem_pro:l,,hapon
hapon_0041,mcarta,Pappa:lapalattugandi talutaluni.,#	Pap-pa:la-palattug-an	=di	talutalun	=i,#	NF-RDP-shoot.gun-LV	=3PL.GEN	RDP-mountain	=SPC,They were shooting at the forest.,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,163260,166552,##	v:pred	=pro.h:a_u	np:p_u	=rn,,hapon
hapon_0042,mcarta,Tiwwanadtid ti apuku ti gèda didi ayuy.,#	Tiw-wana	=d	=tid	ti	apo	=ko	ti	gèda	didi	ayu	=y,#	STV-PLH	=POST	=3PL.ABS	PSN	grandparent	=1SG.GEN	OBL.DEF	trunk	PL.GEN/OBL.DEF	tree	=SPC,My grandfather (and others) were hiding (behind) the trunk of trees.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,167990,172517,##	v:pred	=rv	=rv	ln	np.h:bpi_a_a	=rn_pro.1:poss	ln	np:p_a	rn	rn_np:poss	=rn,,hapon
hapon_0043,mcarta,Mangwatid ti ayti.,#	Mang-wa	=tid	ti	ayti,#	AV-PLH	=3PL.ABS	OBL.DEF	DEM.PROX.OBL,They acted (this way) here.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,173520,174860,##	v:pred	=pro.h:s_a	ln	dem_pro:other,,hapon
hapon_0044,mcarta,O:ni,O:ni,yes,Yes.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,176030,176690,other,,hapon
hapon_0045,mcarta,Mangko:bertid ti gèda didi ayuy.,#	Mang-ko:ber	=tid	ti	gèda	didi	ayu	=y,#	AV-cover	=3PL.ABS	OBL.DEF	trunk	PL.GEN/OBL.DEF	tree	=SPC,They were hiding behind the trunk of the tree.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,176710,178710,##	v:pred	=pro.h:a_a	ln	np:p_a	rn	rn_np:poss	=rn,,hapon
hapon_0046,mcarta,da pa:lapalattugandi i taluni.,#	da	pa:la-palattugan	=di	talun	=i,#	because	RDP-shoot.gun-LV	=3PL.GEN	mountain	=SPC,because they were shooting (at?) the forest.,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,178917,182473,#ac	other	v:pred	=pro.h:a_u	np:p_u	=rn,,hapon
hapon_0047,mcarta,Saya i pangistoriana dina a amakoti.,#	Saya	i	pangistoria	=na	=d	=ina	a	ama	=ko	=ti,#	DEM.DIST	DEF	NMZ-story	=3SG.GEN	=POST	=DEM.MED	LIG	father	=1SG.GEN	=SPC,This is the story of my father.,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,183850,186788,##	dem_pro:s_np	ln	np:pred	=rn_pro.h:poss	=other	=other	other	rn_np.h:poss	=rn_pro.1:poss	=rn,,hapon
hapon_0048,mcarta,"O:ni, aydi apokoy.",O:ni	aydi	apo	=ko	=y,Yes	and	grandparent	=1SG.GEN	=SPC,"Yes, and my grandparents.",en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,187870,191020,other	other	other	=rn_pro.h:poss	=rn,,hapon
hapon_0049,mcarta,"Ay gissay a apuku, minappati a minalattugandi.",#	Ay	gissa	=y	a	apu	=ku	m<in>ap-pati	0	#	a	p<in>alattug-an	=di	0,#	FILLER	one	=SPC	LIG	grandparent	=1SG.GEN	<PST>AV-die	0	#	LIG	<PST>shoot.gun-LV	=3PL.GEN	0,"One of my grandparents died, they shot him.",en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,191160,197693,##	ln	ln	=ln	ln	np:dt_s	=rn_pro.1:poss	v:pred	0.h:s_a	#ac	other	v:pred	=pro.h:a_u	0.h:p_u,,hapon
hapon_0050,mcarta,ayta Aglipay aydi:ti.,ayta	Aglipay	aydi:ti,DEM.DIST.OBL	Aglipay	before,there in Aglipay in those days.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,197930,200200,ln	np:other	other,,hapon
hapon_0051,mcarta,Saya manganting tidi amakudi:di a,#	Saya	manganting	tidi	ama	=ku	deydia,#	DEM.DIST	STV-afraid	PL.DEF	father	=1SG.GEN	NC,That is why my father (was) afraid.,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,201350,203820,##	other	v:pred	ln	np.h:s_stv	=rn_pro.1:poss	other,,hapon
hapon_0052,mcarta,mangaytid ti karagatani a mellawa.,#	m-angay	=tid	ti	karagatan	=i	a	mel-lawa,#	AV-go	=3PL.ABS	OBL.DEF	stony.place	=SPC	LIG	ADJ-wide,They went to wide rocky (area).,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,204507,206897,##	v:pred	=pro.h:a_a	ln	np:p_a	=rn	rn	rn,,hapon
hapon_0053,mcarta,da me''a:du haponta.,#	da	me''a:du	hapon	=ta,#	because	ADJ-plenty	Japan(ese)	=DEM.DIST.OBL,There were plenty of Japanese.,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,207690,209430,##	other	ln	np.h:predex	=dem_pro:l,,hapon
hapon_0054,mcarta,aydi rrrrr munata. Orepla:no na hapon.,#	aydi	rrrrr	munata	Orepla:no	na	hapon,#	and	sound.of.planes.flying	like.that	airplane	GEN	Japan(ese),and like that were Japan's airplanes,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,210550,216387,#	other	other	ap_other:pred	np:s_other	rn	rn_np:poss,,hapon
hapon_0055,mcarta,Bombanditid,#	Bomba-n	=di	=tid,#	bomb-TR	=3PL.GEN	=3PL.ABS,They bombed them.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,218890,220490,##	v:pred	=pro.h:a_u	=pro.h:p_u,,hapon
hapon_0056,mcarta,Atti orepla:no na America? Awan.,#	Atti	orepla:no	na	America	Awan,#	exist	airplane	GEN	America	NEG,Were there American planes? No,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,223660,231315,#nc	nc	nc	rn	rn	nc,,hapon
hapon_0057,mcarta,aydia wadi wa,aydia	wa	=di	wa,and	PLH	=3PL.GEN	PLH,NA,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,233230,236470,nc	nc	nc	nc,,hapon
hapon_0058,mcarta,Nabayag a na way (tidi) hapon ti ayti pilipi:nasi.,#	Na-bayag	a	na	wa	=y	(tidi)	hapon	ti	ayti	pilipi:nas	=i,#	PST.AV-long	LIG	GEN	PLH	=SPC	(PL.DEF)	Japan(ese)	OBL.DEF	DEM.PROX.OBL	Philippines	=SPC,Japan stayed here in the Philippines for a long time.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,237040,242460,##	v:pred	other	nc	nc	=nc	ln	np.h:a_a	ln	ln	np:p_a	=rn,,hapon
hapon_0059,mcarta,Dinumigdigdi i orepla:no na America:no.,#	D<in><um>igdig	=di	i	orepla:no	na	America:no,#	<PST><INTR>arrival	=POST	DEF	airplane	GEN	American,Airplanes of Americans arrived.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,242884,247586,##	v:pred	=other	ln	np:s_a	rn	rn_np.h:poss,,hapon
hapon_0060,mcarta,Saddya i minawadtid.,#	Saddya	i	m<in>a-wa	=d	=tid,#	DEM.DIST	DEF	<PST>POT-PLH	=POST	=3PL.ABS,That was the reason why.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,248430,250880,##	other	ln	v:pred	=other	=pro.h:s_up,,hapon
hapon_0061,mcarta,"Awanmud me:ta i langit de:ta, munata arepla:no.",#	Awan	=mu	=d	me:ta	i	langit	de:ta	#	munata	arepla:no,#	NEG	=2SG.GEN	=POST	can.see	DEF	day(time)	POST:OBL	#	like.that	airplane,You couldn't see the sky because planes were like this.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,251430,255280,##	other	=pro.2:a_up	=other	v:pred	ln	np:p_up	other	#ac	ap_other:pred	np:s_other,,hapon
hapon_0062,mcarta,Lagipèn ni amakoy.,#	Lagip-èn	ni	ama	=ko	=y,#	say-TR	GEN.DEF	father	=1SG.GEN	=SPC,My father narrated (thus).,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,255860,258157,##	v:pred	ln	np.h:s_u	=rn_pro.1:poss	=rn,,hapon
hapon_0063,mcarta,umangayde:tid ti,#	umangay	=de:	=tid	ti,#	AV-go	=POST	=3PL.ABS	DEM.PROX.OBL,They went inside of it,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,258800,260100,##	v:pred	=other	=pro.h:a_a	=dem_pro:p_a,,hapon
hapon_0064,mcarta,"karagatan a mededdiso:no a saya attanandi, da manguwanad ti ba:la aydi bumba ni haponi aydi america:noy.",karagatan	a	meded-diso:no	#	a	saya	attanan	=di	#	da	mang-wana	=d	ti	ba:la	aydi	bumba	ni	hapon	=i	aydi	america:no	=y,stone	LIG	ADJ.RDP-inside	#	LIG	DEM.DIST	place	=3PL.GEN	#	because	AV-PLH	=POST	OBL.DEF	ballet	and	bomb	GEN.DEF	Japan(ese)	=SPC	and	American	=SPC,to inside of the hole in a stone. That is where they live. They do (fell) the bullet and bombs of Japanese and Americans.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,262780,270800,np:dt_p	rn	rn	#	other	dem_other:s_np	np:pred	=rn_pro.h:poss	#ac	other	v:pred	=other	ln	np:s_a	rn	rn	rn	rn_np.h:poss	=rn	rn	rn_np.h:poss	=rn,,hapon
hapon_0065,mcarta,"Awande:ta america:no, awan de:ta hapon.",#	Awan	=de:ta	america:no	#	awan	de:ta	hapon,#	NEG	=POST:OBL	American	#	NEG	POST:OBL	Japan(ese),"There were no more Americans, no more Japanese.",en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,273200,275946,##neg	other:predex	=other	np.h:ncs_other	##neg	other:predex	other	np.h:ncs_other,,hapon
hapon_0066,mcarta,Na-pista'imdi. Punan didi amakoti,#	Na-pista'im	=di	#	Punan	didi	ama	=ko	=ti,#	PST.AV-peace.time	=POST	#	say.PV	PL.GEN/OBL.DEF	father	=1SG.GEN	=SPC,"There was peace, my father said.",en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,276490,279370,##	v:pred	=other	##	v:pred	ln	np.h:s_u_ds	=rn_pro.1:poss	=rn,,hapon
hapon_0067,mcarta,Saddya linumattongde:tid ayti karakaragatani a wagèti,#	Saddya	linumattong	=de:	=tid	ayti	kara-karagatan	=i	a	wagèt	=i,#	DEM.DIST	<PST><AV>outside	=POST	=3PL.ABS	DEM.PROX.OBL	RDP-stone	=SPC	LIG	water	=SPC,So they came out from the stone in the river.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,279720,284060,##	other	v:pred	=other	=pro.h:a_a	ln	np:p_a	=rn	rn	rn_np	=rn,,hapon
hapon_0068,mcarta,Munata i historiadi.,#	Munata	i	historia	=di,#	like.that	DEF	story	=POST,Their story is like this.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,285170,286910,##	ap_other:pred	ln	np:s_other	=rn_pro.h:poss,,hapon
hapon_0069,mcarta,Messubèg sika i hapon.,#	Mes-subèg	sika	i	hapon,#	ADJ-anger	MIR	DEF	Japan(ese),The Japanese people were very cruel,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,295468,297508,##	ap_other:pred	other	ln	np:s_other,,hapon
hapon_0070,mcarta,Konta a:yi: awandi ta subègna.,#	Konta	a:yi:	awan	=di	ta	subèg	=na,#	but	DEM.PROX	NEG	=POST	OBL	anger	=3SG.GEN,But this does not have anger/fearfulness.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,299290,301340,##neg	other	dem_pro:dt_poss	other:predex	=other	ln	np:ncs_other	=rn_pro.h:poss,,hapon
hapon_0071,mcarta,Awan ta palattugna.,#	Awan	ta	palattug	=na,#	NEG	OBL	gun	=3SG.GEN,There was no gun.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,309605,311415,##neg	other:predex	ln	np:ncs_other	=rn_pro.h:poss,,hapon
hapon_0072,mcarta,Awan ta bumbamu.,#	Awan	ta	bumba	=mu,#	NEG	OBL	bomb	=2SG.GEN,You do not have a bomb.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,311560,313449,##neg	other:predex	ln	np:ncs_other	=rn_pro.2:poss,,hapon
hapon_0073,mcarta,Aydi:ti ta tyempo na hapon mesessubègtid.,#	Aydi:ti	ta	tyempo	na	hapon	meses-subèg	=tid,#	before	OBL	time	GEN	Japan(ese)	ADJ.RDP-anger	=3PL.ABS,"In those days in Japanese era, they were fearful.",en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,324430,327500,##	other	ln	np:other	rn	rn_np.h:poss	ap_other:pred	=pro.h:s_other,,hapon
hapon_0074,mcarta,Kontadtay awande:ta subègna.,#	Konta	=d	=tay	awan	=de:ta	subèg	=na,#	but	=POST	=now	NEG	=POST:OBL	anger	=3SG.GEN,But they were not cruel.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,327862,330560,##neg	other	=other	=other	other:predex	=other	np:ncs_other	=rn_pro.h:poss,,hapon
hapon_0075,mcarta,[INTERVIEWER] Konta ya:tad-u dam me''a:du a tina:pay aydi.,Konta	ya:tad-u	dam	me''a:du	a	tina:pay	aydi,Konta	ya:tad-u	dam	ADJ-plenty	LIG	tina:pay	and,[INTERVIEWER] But I give you a lot of bread!,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,332470,337910,nc	nc	nc	nc	nc	nc	nc,,hapon
hapon_0076,mcarta,Akkèri:,Akkèri:,oh.no,"Oh, no.",en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,339890,340870,nc,,hapon
hapon_0077,mcarta,Awanman ta yatèddid i tinapay aydi:ti ta hapon. Awan.,#	Awan	=man	ta	yatèd	=di	=d	i	tinapay	aydi:ti	ta	hapon	Awan,#	NEG	=CONTR	OBL	CV-give	=3PL.GEN	=POST	DEF	tinapay	before	OBL	Japan(ese)	NEG,The Japanese before did not give (us) bread.,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,344160,347950,#nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc,,hapon
hapon_0078,mcarta,Ba:latna bumbay yatèddi.,#	Ba:lat	=na	bumba	=y	#	0	yatèd	=di,#	bullet	=3SG.GEN	bomb	=SPC	#	0	TR-give	=POST,The bullets and bombs were what they gave.,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,348415,351805,##	np:pred	=rn_pro.h:poss	rn	=rn	#rc	f0:p_u	v:pred	=pro.h:a_u,,hapon
hapon_0079,mcarta,Namwanadtay.,#	Namwana	=d	=tay,#	PST.INTR-PLH	=POST	=now,That is it.,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,351899,353900,##	v:pred	=other	=other,,hapon
hapon_0080,mcarta,"Ay hapon di:ti, pangistoria ni amakoy,",#	Ay	hapon	di:ti	pangistoria	ni	ama	=ko	=y,#	TOP	Japan(ese)	before	NMZ-story	GEN.DEF	father	=1SG.GEN	=SPC,"Japanese people in those days, (it is) the story of my father,",en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,363730,368268,##	nc	nc	other	np:pred	rn	rn_np.h:poss	=rn_pro.1:poss	=rn,,hapon
hapon_0081,mcarta,"Ay tidi kaki:lèki a kakka:nak, punanditi.",#	Ay	tidi	kaki:lèk	=i	a	kakka:nak	punan	=di	=ti,#	TOP	PL.DEF	small	=SPC	LIG	children	do	=POST	=DEM.PROX.OBL,"Small baby, does like that",en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,368268,371180,#	ln	ln	ln	=other	other	np:dt_u	v:pred	=pro.h:s_u	=other,,hapon
hapon_0082,mcarta,Alapèndi punandita ta bisuruk.,#	Alap-èn	=di	puna-n	=di	=ta	ta	bisuruk,#	get-UV	=POST	do-PV	=3SG.GEN	=DEM.DIST.OBL	OBL	bolo,"they will get, and do like that by a knife.",en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,371474,375084,#nc	nc	nc	nc	nc	nc	nc	nc,,hapon
hapon_0083,mcarta,"Attanan na pilipi:no pati man dami a Arta,",#	Attanan	na	pilipi:no	pati	man	dami	a	Arta,#	all	GEN	pilipino	even	CONTR	1PL.OBL	LIG	Negrito,all the Philipino including us Arta.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,376520,380120,##	ln	ln	np.h:dt_s	other	other	pro.1:other	other	other,,hapon
hapon_0084,mcarta,Manli:sulisutid ti talutaluni.,Man-li:su-lisu	=tid	ti	talutalun	=i,AV-RDP-hide	=3PL.ABS	OBL.DEF	mountain	=SPC,They were hiding in the forest.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,380940,383640,v:pred	=pro.h:a_a	ln	np:p_a	=rn,,hapon
hapon_0085,mcarta,da mesessubègtid.,#	da	meses-subèg	=tid,#	because	ADJ.RDP-anger	=3PL.ABS,because they were cruel.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,384210,387120,#ac	other	ap_other:pred	=pro.h:s_other,,hapon
hapon_0086,mcarta,"Ay numangayde:ti America:no,",#	Ay	numangay	=de:	=ti	America:no,#	TOP	PST-INTR-go	=POST	=DEM.PROX.OBL	American,And American people has come.,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,388224,391030,##	other	v:pred	=other	=dem_pro:g_a	np.h:s_a,,hapon
hapon_0087,mcarta,Nalala:bande:tid.,#	Nalala:ban	=de:	=tid,#	PST.POT-fight	=POST	=3PL.ABS,They were fighting.,en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,391610,392910,##	v:pred	=other	=pro.h:s_up,,hapon
hapon_0088,mcarta,"Awande:ta hapon, awan de:ta america:no.",#	Awan	=di	ta	hapon	#	awan	=de:	ta	america:no,#	NEG	=POST	OBL	Japan(ese)	#	NEG	=POST	OBL	American,"We have no Japanese, nor Americans, any more.",en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,393190,395700,##neg	other:predex	=other	ln	np.h:ncs_other	##	other:predex	=other	ln	np.h:ncs_other,,hapon
hapon_0089,mcarta,"Saya numangayde:tidi pilipi:noy aydi Artatidi, numangayde:tid ti ayti karagatani, melellawa.",#	Saya	numangay	=de:	tidi	pilipi:no	=y	aydi	Arta	=tidi	#	numangay	=de:	=tid	ti	ayti	karagatan	=i	#	melellawa,#	DEM.DIST	PST-INTR-go	=POST	PL.DEF	Filipino	=SPC	and	Arta	=SPC	#	PST-AV-go	=POST	=3PL.ABS	OBL.DEF	DEM.PROX.OBL	stone	=SPC	#	ADJ.RDP-wide,"Filipinos and Artas went, they went here to a wide stony place.",en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,396487,403420,##	other	v:pred	=other	ln	np.h:s_a	=rn	other	other	=rn	##	v:pred	=other	=pro.h:a_a	ln	ln	np:p_a	=rn	##	ap_other:pred,,hapon
hapon_0090,mcarta,minènwadtidta nammulamuladtid.,#	m<in>an-wa	=tid	=ta	#	nammulamula	=d	=tid,#	<PST>AV-PLH	=3PL.ABS	=DEM.DIST.OBL	#	AV-plant	=POST	=3PL.ABS,They went now to (clear the forests and to) plant (new crops),en,WORD_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,404330,407803,#nc	nc	nc	nc	##	v:pred	=other	=pro.h:s_a,,hapon
hapon_0091,mcarta,da awande:ta hapon a pangantingdi aydi:ti aydi america:no:wi:.,#	da	awan	=de:	ta	hapon	#	0	0	a	pang-anting	=di	aydi:ti	aydi	america:no	=i,#	because	NEG	=POST	OBL	Japan(ese)	#	0	0	LIG	NMZ-afraid	=POST	before	and	American	=SPC,"because no more Japanese whom they were afrand of, and Americans.",en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,407803,412110,#ac.neg	other	other:predex	=other	ln	np.h:ncs_other	#rc	f0.h:a_a	f0.h:p_a	other	vother:pred	=other	other	rn	rn	=rn,,hapon
hapon_0092,mcarta,Punandita.,#	Puna-n	=di	=ta,#	do-TR	=POST	=DEM.DIST.OBL,They acted like that.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,412419,414750,##	v:pred	=pro.h:s_u	=other,,hapon
hapon_0093,mcarta,aydi:ti mesessubègsika i hapon.,#	aydi:ti	meses-subèg	=sika	i	hapon,#	before	ADJ.RDP-anger	=MIR	DEF	Japan(ese),The Japanese people were very cruel.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,415170,417920,##	other	ap_other:pred	=other	ln	np.h:s_other,,hapon
hapon_0094,mcarta,pare:pènditep tidi buka:gani aytidi Pilipi:no aydi Arta.,#	pa-re:p-èn	=di	=tep	tidi	buka:gan	=i	aytidi	Pilipi:no	aydi	Arta,#	CAUS-rape-UV	=POST	=ANT	PL.DEF	woman	=SPC	PL.DEF	Filipino	and	Arta,They also raped the Philipino women including Artas.,en,MORPHEME_ALIGNED,,hapon_mp3 hapon_wav hapon_eaf hapon_xml hapon_tsv,,422020,426891,##	v:pred	=pro.h:a_u	=other	ln	np.h:p_u	=rn	ln	rn_np.h	rn	rn_np.h,,hapon
